396.115 345.82 495.369 14.2937
396.45 402.258 388.994 16.7822
395.746 410.126 295.626 45.3401
395.915 417.339 539.173 10.1589
395.842 432.218 424.13 19.6862
395.804 533.108 382.231 16.6073
396.067 531.812 403.096 20.1728
403.434 288.55 496.328 26.7583
402.908 295.89 726.128 12.5971
402.697 302.801 468.29 26.5828
403.743 361.136 682.248 19.5066
403.047 375.177 454.305 10.6934
403.223 432.43 303.139 41.7128
403.549 454.043 289.099 32.5999
402.682 639.876 382.16 34.1968
403.796 654.456 582.113 9.33445
403.588 718.007 525.635 25.3482
410.472 339.073 274.106 16.8128
410.372 360.227 317.183 22.3339
410.603 467.668 554.078 14.1092
410.647 646.655 660.489 17.1724
410.351 711.186 438.951 1.71006
417.278 266.602 309.492 43.7824
417.63 296.283 703.949 21.2794
418.551 310.109 495.79 20.543
418.171 424.309 718.571 23.7872
418.055 453.625 509.96 13.5317
418.426 496.157 731.644 23.3795
417.096 739.425 331.658 27.174
425.122 267.616 460.241 37.6082
424.569 317.435 445.409 45.3045
425.82 324.423 425.171 23.5765
425.228 367.293 511.098 16.6923
425.11 410.998 317.385 4.35903
425.022 416.698 374.958 9.81847
425.108 474.843 316.109 19.0303
424.415 518.077 288.714 16.3056
424.742 539.239 696.671 11.443
425.019 625.535 282.144 24.2103
424.57 625.42 325.71 15.1438
424.863 675.438 295.68 18.9219
424.452 676.106 331.623 27.4883
431.929 275.283 611.44 16.5982
431.619 281.77 281.073 24.8414
432.676 332.259 281.055 24.0584
432.088 331.69 396.239 32.0347
432.794 367.474 367.792 17.7749
432.12 382.187 553.1 25.4266
432.018 446.45 274.217 25.1621
432.4 461.114 581.787 28.9586
432.388 474.571 553.3 41.5581
432.221 488.908 604.204 21.4957
431.682 496.341 632.381 16.9152
432.566 503.578 525.63 14.9667
432.237 517.412 603.882 17.5781
432.134 639.488 504.102 9.6937
431.793 689.988 332.16 15.7186
432.074 689.218 418.039 18.3129
439.992 389.008 590.749 10.034
439.133 417.202 596.06 15.0587
439.29 425.407 259.756 32.0152
438.726 424.569 424.45 23.2636
438.822 460.534 381.375 20.9486
438.934 474.462 310.159 30.8924
439.59 597.135 725.12 3.31116
439.942 626.024 531.652 32.4835
438.878 668.46 589.237 27.1534
439.346 689.318 732.697 17.1945
446.378 266.978 425.042 69.2528
446.904 389.428 360.812 18.923
445.776 402.337 474.567 18.2982
446.521 403.18 596.825 22.4426
446.346 431.799 338.947 21.4421
445.171 439.7 503.992 25.049
445.88 439.245 575.171 39.2785
446.251 481.594 461.123 23.07
446.219 561.311 366.912 18.2581
446.137 567.806 675.123 21.5335
446.36 618.656 567.982 14.562
445.754 638.718 617.649 5.74527
446.32 661.091 409.978 31.1187
453.019 273.365 316.386 20.2582
454.157 274.115 661.153 18.9074
453.013 281.965 697.754 25.9879
453.635 316.787 683.007 16.1173
453.469 331.671 732.573 18.8405
453.348 339.502 267.489 31.6604
453.153 339.508 639.232 25.8342
453.231 353.581 288.301 4.86785
454.608 389.553 682.374 11.7243
453.169 396.394 424.659 25.1204
454.337 403.75 732.822 30.2203
453.586 410.085 317.429 19.2678
453.152 474.632 395.959 14.3053
453.379 546.729 711.989 11.3294
453.504 589.352 403.667 12.4171
452.646 646.808 532.114 13.4476
453.333 653.665 725.325 25.4183
460.762 374.833 418.184 30.5415
461.289 375.184 675.648 23.4891
460.44 402.825 674.887 10.5539
460.283 409.72 389.759 10.3135
461.211 453.601 460.464 24.5355
460.956 488.17 281.341 22.9583
460.264 503.455 518.118 4.73013
460.38 618.301 281.377 19.1593
460.693 624.865 317.875 14.8275
460.563 653.945 353.534 30.532
460.702 688.609 395.98 15.4173
460.578 704.638 496.533 13.8993
460.464 711.039 475.044 20.2763
467.368 266.073 639.965 24.6307
467.029 274.143 711.151 5.79911
466.797 289.636 589.32 16.2911
467.457 296.184 668.149 32.176
467.607 353.108 559.735 19.8031
467.672 389.124 375.207 14.7024
467.964 388.953 610.678 18.6047
467.989 390.417 732.969 17.7719
467.636 410.413 568.46 12.9329
467.6 439.081 603.945 17.3766
467.512 474.875 532.131 32.0458
467.661 474.862 567.738 46.7703
467.192 482.497 482.053 23.6734
467.914 517.635 331.106 23.8357
467.532 597.042 482.56 11.8677
467.954 611.492 331.562 27.2848
467.954 625.059 439.021 16.1453
467.489 625.817 718.496 15.1514
466.58 675.434 333.163 11.1685
467.425 710.91 682.976 16.8467
474.108 324.28 446.371 29.1758
474.313 332.059 424.419 20.4904
474.728 331.182 604.336 12.7484
475.433 331 646.372 27.8316
474.879 345.553 274.609 22.129
474.26 360.147 417.888 21.9988
475.756 410.328 466.983 5.94571
474.82 417.489 424.67 27.8593
474.305 453.55 460.598 16.1568
475.325 468.019 295.645 17.2735
